time,u-speed,v-speed,pre_temp,humity,pressure,predict_speed,real_speed,theoryp,real_power
2016/5/30 9:00,3.37,-3.04,20.4,29.34,888.28,4.538557039,2.24,1262.14,192.37
2016/5/30 9:15,3.38,-3.01,20.41,29.57,888.24,4.525980557,2.51,1597.83,334.48
2016/5/30 9:30,3.42,-2.97,20.44,29.79,888.22,4.529602632,2.71,1877.01,526.92
2016/5/30 9:45,3.53,-2.97,20.47,29.94,888.24,4.613220133,3.14,2552.03,933.73
2016/5/30 10:00,3.62,-3.11,20.5,30.07,888.25,4.772473153,3.66,3365.8,1692.66
2016/5/30 10:15,3.62,-3.21,20.52,30.17,888.27,4.838233149,3.69,3429.87,1697.3
2016/5/30 10:30,3.53,-3.32,20.53,30.24,888.24,4.845957078,3.57,3194.87,1505.08
2016/5/30 10:45,3.43,-3.46,20.54,30.25,888.29,4.872011905,3.53,3131.85,1499.81
2016/5/30 11:00,3.36,-3.58,20.55,30.22,888.31,4.909786146,3.32,2749.31,1142.49
2016/5/30 11:15,3.28,-3.61,20.53,30.31,888.35,4.877550615,3.33,2774.69,1080.43
2016/5/30 11:30,3.24,-3.59,20.51,30.47,888.37,4.835876343,3.11,2524.81,936.09
2016/5/30 11:45,3.27,-3.51,20.46,30.71,888.42,4.797186676,2.92,2185.14,614.85
2016/5/30 12:00,3.29,-3.38,20.42,30.95,888.48,4.716831564,2.95,2209.75,618.39
2016/5/30 12:15,3.29,-3.22,20.36,31.43,888.57,4.603531253,2.87,2089.9,514.75
2016/5/30 12:30,3.08,-2.96,20.27,32.49,888.76,4.271767784,2.7,1923.93,400.88
2016/5/30 12:45,2.7,-2.6,20.11,34.36,888.93,3.748332963,2.88,2148.58,524.58
2016/5/30 13:00,2.45,-2.26,19.89,36.13,888.93,3.333181663,2.79,2107.36,432.82
2016/5/30 13:15,2.32,-2.07,19.71,37.11,888.95,3.1092282,2.76,2083.61,457.68
2016/5/30 13:30,2.14,-1.93,19.54,37.84,889.03,2.881752939,3.03,2703.67,787.45
2016/5/30 13:45,2,-1.62,19.36,38.63,889.09,2.573790978,3.43,3563.21,1355.97
2016/5/30 14:00,1.91,-1.11,19.21,39.34,889.18,2.209117471,3.71,4111.99,1774.71
2016/5/30 14:15,1.83,-0.56,19.08,39.94,889.31,1.913765921,4.01,5115.61,2363.73
2016/5/30 14:30,1.84,-0.01,18.97,40.53,889.39,1.840027174,3.55,3573.6,1550.84
2016/5/30 14:45,1.87,0.53,18.85,41.11,889.56,1.943656348,3.7,4209.06,1922.43
2016/5/30 15:00,1.77,1.06,18.73,41.5,889.64,2.063128692,3.93,4949.98,2367.23
2016/5/30 15:15,1.65,1.56,18.66,41.61,889.73,2.270704736,4.28,5940.08,2976.67
2016/5/30 15:30,1.62,1.8,18.62,41.46,889.79,2.421652328,4.17,5827.76,2884.5
2016/5/30 15:45,1.65,2.04,18.58,41.28,889.83,2.623756848,4.01,5666.3,2676.8
2016/5/30 16:00,-1.15,0.9,18.88,33.96,889.14,1.460308187,4.56,7436.55,3821.68
2016/5/30 16:15,-0.98,1.02,18.88,33.63,889.08,1.414496377,4.78,8007.65,4121.4
2016/5/30 16:30,-0.78,1.17,18.88,33.43,889.03,1.406164997,4.95,8876.42,4665.68
2016/5/30 16:45,-0.57,1.35,18.88,33.34,889.04,1.465400969,5.18,9811.08,5344.19
2016/5/30 17:00,-0.38,1.52,18.87,33.33,889.03,1.566780138,5,8936.52,4847.13
2016/5/30 17:15,-0.21,1.67,18.85,33.4,889.05,1.683151805,5.31,10490.46,5816.65
2016/5/30 17:30,-0.06,1.81,18.81,33.5,889.06,1.810994202,5.18,9654.82,5369.25
2016/5/30 17:45,0.09,1.96,18.77,33.63,889.07,1.962065238,5.16,9552.17,5251.48
2016/5/30 18:00,0.28,2.11,18.73,33.75,889.08,2.128497122,5.59,11860.45,6581.04
2016/5/30 18:15,0.48,2.21,18.68,33.89,889.04,2.261526033,5.57,11460.76,6440.39
2016/5/30 18:30,0.67,2.29,18.59,34.07,888.84,2.386000838,5.29,9499.82,5299.89
2016/5/30 18:45,0.83,2.37,18.49,34.26,888.8,2.511135201,5.23,9241.34,5187.97
2016/5/30 19:00,0.92,2.47,18.4,34.42,888.81,2.635773131,4.94,8035.96,4526.41
2016/5/30 19:15,0.89,2.53,18.31,34.6,888.67,2.681976883,5.21,8821.71,4959.04
2016/5/30 19:30,0.71,2.56,18.23,34.78,888.63,2.656633208,4.28,5239.48,2891.57
2016/5/30 19:45,0.47,2.68,18.15,35,888.53,2.720900586,3.77,3648.06,1745.42
2016/5/30 20:00,0.24,2.86,18.08,35.21,888.47,2.870052264,3.99,4177.54,2106.7
2016/5/30 20:15,0.06,2.99,18.03,35.33,888.35,2.990601946,4.53,5896.98,3209.7
2016/5/30 20:30,-0.04,3,18.02,35.37,888.25,3.000266655,5,7767.97,4188.02
2016/5/30 20:45,-0.09,2.98,18.01,35.43,888.18,2.981358751,5.07,7820.4,4245.81
2016/5/30 21:00,-0.06,2.97,18,35.52,888.1,2.970605999,4.62,6216.24,3340.29
2016/5/30 21:15,0.01,3.06,17.96,35.73,888.02,3.06001634,4.45,5472.8,3010.55
2016/5/30 21:30,0.11,3.25,17.91,36,887.95,3.251861006,3.84,3965.19,1934.56
2016/5/30 21:45,0.2,3.47,17.87,36.29,887.92,3.47575891,3.79,3932.93,1861.77
2016/5/30 22:00,0.27,3.67,17.84,36.53,887.98,3.679918477,3.74,3993.18,1854.06
2016/5/30 22:15,0.32,3.92,17.82,36.74,888.1,3.933039537,2.72,2676.11,83.45
2016/5/30 22:30,0.38,4.27,17.78,36.95,888.16,4.286875319,4.11,5963.85,1994.75
2016/5/30 22:45,0.42,4.75,17.73,37.02,888.19,4.768532269,3.86,4689.89,2059.25
2016/5/30 23:00,0.41,5.37,17.66,36.8,888.22,5.385629025,3.07,3123.59,1183.03
2016/5/30 23:15,0.39,5.96,17.59,36.24,888.24,5.972746437,3.47,5360.73,1011.5
2016/5/30 23:30,0.47,6.31,17.64,35.61,888.23,6.327479751,5.54,12289.62,6373.48
2016/5/30 23:45,0.51,6.34,17.78,35.43,888.23,6.360479542,5.98,14624.37,8627.63
2016/5/31 0:00,0.46,6.29,17.96,35.52,888.23,6.30679792,6.54,17967.93,10560.42
2016/5/31 0:15,0.52,5.98,18.18,35.68,888.22,6.002566118,6.76,19269.43,11183.88
2016/5/31 0:30,0.68,5.49,18.43,35.77,888.16,5.531952639,6.47,17128.48,9774.4
2016/5/31 0:45,0.97,4.85,18.8,35.32,888.21,4.946048928,5.8,12339.55,7100.01
2016/5/31 1:00,1.36,4.06,19.25,34.19,888.53,4.281728623,4.36,5365.62,3045.57
2016/5/31 1:15,1.55,3.49,19.6,33.02,888.62,3.818717062,3.77,3643.81,1850.63
2016/5/31 1:30,1.88,2.73,19.86,31.86,888.72,3.31470964,3.42,3081.58,1335.53
2016/5/31 1:45,2.23,1.71,20.04,31.03,888.77,2.810160138,3.28,2796.72,1093.63
2016/5/31 2:00,2.45,0.67,20.09,30.97,888.8,2.53996063,2.44,1605.31,345.09
2016/5/31 2:15,2.48,-0.13,20.1,31.07,888.83,2.483404921,1.08,288.9,-76.37
2016/5/31 2:30,2.38,-0.62,20.14,30.8,888.89,2.459430828,0.77,126.7,-64.3
2016/5/31 2:45,2.21,-0.79,20.29,29.74,888.92,2.346955475,1.83,866.51,-39.58
2016/5/31 3:00,2.01,-0.77,20.52,28.09,888.95,2.152440475,2.58,1650.3,109.69
2016/5/31 3:15,1.86,-0.71,20.73,26.61,888.98,1.990904317,2.86,1983.09,215.82
2016/5/31 3:30,1.76,-0.8,20.88,25.78,889.01,1.933287356,3.4,2852.59,954.8
2016/5/31 3:45,1.71,-1.07,21,25.31,889.03,2.017176244,2.89,2109.73,523.53
2016/5/31 4:00,1.75,-1.38,21.1,25.04,889.01,2.228654302,2.24,1273.93,59.61
2016/5/31 4:15,1.85,-1.71,21.18,24.86,888.96,2.519245919,1.48,573.31,-54.08
2016/5/31 4:30,2.01,-2.04,21.26,24.74,888.94,2.86386103,1.07,214.52,-64.7
2016/5/31 4:45,2.17,-2.35,21.33,24.62,888.9,3.198655968,1.2,421.19,-62.04
2016/5/31 5:00,2.3,-2.64,21.38,24.43,888.88,3.50137116,0.91,172.89,-59.88
2016/5/31 5:15,2.38,-2.87,21.44,24.14,888.85,3.728444716,1.02,216.77,-60.25
2016/5/31 5:30,2.39,-3.04,21.5,23.78,888.82,3.867001422,1.28,316.73,-60.88
2016/5/31 5:45,2.36,-3.16,21.58,23.36,888.86,3.944008114,1.38,341.76,-63.39
2016/5/31 6:00,2.33,-3.3,21.64,22.96,888.78,4.039665828,1.1,186.23,-62.4
2016/5/31 6:15,2.32,-3.5,21.71,22.6,888.77,4.199095141,0.98,146.24,-62.02
2016/5/31 6:30,2.34,-3.78,21.78,22.32,888.81,4.445672053,1.38,416.86,-63.08
2016/5/31 6:45,2.39,-4.06,21.82,22.16,888.7,4.711231262,2.02,1034.1,-66.57
2016/5/31 7:00,2.41,-4.37,21.86,22.14,888.56,4.990490958,2.6,1666.74,-30.75
2016/5/31 7:15,2.4,-4.8,21.89,22.28,888.39,5.366563146,3.41,3111.35,983.4
2016/5/31 7:30,2.25,-5.11,21.93,22.57,888.35,5.58342189,3.39,3072.75,1081.25
2016/5/31 7:45,2.17,-5.14,21.93,22.94,888.28,5.57929207,3.24,2658.78,930.28
2016/5/31 8:00,2.16,-5.14,21.95,23.32,888.24,5.575410299,3.02,2354.96,637.65
2016/5/31 8:15,2.12,-5.01,21.96,23.72,888.22,5.44008272,2.38,1483.22,149.57
2016/5/31 8:30,2.12,-4.74,21.97,24.16,888.23,5.192494584,2.57,1638.59,158.47
2016/5/31 8:45,2.31,-4.39,21.97,24.6,888.22,4.960665278,2.15,1132.39,23.47
2016/5/31 9:00,2.69,-4.13,21.97,25.1,888.23,4.928792956,1.84,845.68,-1.44
2016/5/31 9:15,3.3,-4.22,21.92,25.77,888.23,5.357088762,1.98,982.44,5.03
2016/5/31 9:30,4.05,-4.4,21.83,26.57,888.24,5.980175583,1.95,909.88,-35.48
2016/5/31 9:45,4.7,-4.2,21.74,27.24,888.27,6.303173804,2.7,1827.89,200.31
2016/5/31 10:00,5.04,-3.67,21.68,27.64,888.34,6.234621079,3.01,2339.15,659.7
2016/5/31 10:15,5.03,-3.09,21.65,27.93,888.42,5.90330416,2.8,2001.4,426.52
2016/5/31 10:30,4.61,-2.77,21.62,28.21,888.45,5.378196724,2.69,1831.48,300.65
2016/5/31 10:45,6.02,-0.05,21.32,30.74,888.62,6.020207638,2.56,1638.2,192.28
2016/5/31 11:00,6.15,2.76,20.69,35.42,888.65,6.740927236,2.46,1529.19,155.38
2016/5/31 11:15,5.53,2.33,20.55,36.86,888.72,6.000816611,2.13,1134.42,22.68
2016/5/31 11:30,5.04,3.56,20.44,37.29,888.76,6.170510514,2,1026.38,9.55
2016/5/31 11:45,3.18,5.46,20,39.91,888.83,6.318544136,2.15,1172.82,21.37
2016/5/31 12:00,2.33,5.57,19.77,41.22,888.85,6.037698237,2.01,1020.82,-48.81
2016/5/31 12:15,2.13,5.86,19.75,40.46,889.02,6.235102245,1.85,850.37,-74.9
2016/5/31 12:30,1.76,5.62,19.82,39.77,889.17,5.889142552,1.99,1010.6,-31.66
2016/5/31 12:45,1.77,5.01,19.96,38.65,889.26,5.31347344,1.84,836.1,-59.73
2016/5/31 13:00,1.43,4.63,20.04,37.8,889.27,4.845802307,1.99,1057.53,35.27
2016/5/31 13:15,1.04,4.22,20.08,37.18,889.2,4.346262762,2.52,1697.44,217.54
2016/5/31 13:30,0.92,3.79,20.09,36.72,889.18,3.900064102,2.85,2193.71,622.15
2016/5/31 13:45,1.24,3.44,20.17,35.66,889.2,3.656665147,2.34,1476.25,187.15
2016/5/31 14:00,1.54,3.15,20.1,35.39,889.26,3.50629434,1.86,952.18,-7.94
2016/5/31 14:15,1.79,3.04,20.03,35.33,889.31,3.527846369,1.9,1174.42,38.98
2016/5/31 14:30,2.31,2.84,20,35.23,889.37,3.660833238,3.29,3395.86,1096.35
2016/5/31 14:45,2.74,2.76,19.9,35.34,889.44,3.889113009,3.28,3463.65,1396.94
2016/5/31 15:00,2.81,2.85,19.7,35.78,889.5,4.002324325,2.61,2201.65,422.64
2016/5/31 15:15,2.57,3.02,19.57,36.19,889.54,3.965513838,2.25,1419.85,112.58
2016/5/31 15:30,2.25,3.24,19.54,36.29,889.58,3.94462926,1.66,713.34,-68.55
2016/5/31 15:45,2.3,3.59,19.53,36.42,889.62,4.263578309,1.78,890.45,2.47
2016/5/31 16:00,2.65,1.65,18.76,43.73,889.25,3.121698256,3.15,3225.75,1071.2
2016/5/31 16:15,2.39,1.82,18.7,43.97,889.17,3.004080558,8.53,31095.8,17814.47
2016/5/31 16:30,1.86,1.44,18.69,43.88,889.08,2.352275494,11.5,47789.65,38731.27
2016/5/31 16:45,1.55,1.06,18.67,43.82,889.03,1.877791256,10.83,46404.79,32207.1
2016/5/31 17:00,1.32,0.75,18.63,43.83,889,1.518189711,10.58,45157.51,21837.29
2016/5/31 17:15,0.44,0.17,18.57,43.91,888.89,0.471699057,10.13,42325.05,25299.21
2016/5/31 17:30,-0.28,0.15,18.49,44.1,888.83,0.317647603,9.02,36236.32,24843.91
2016/5/31 17:45,0.03,0.88,18.46,44,888.93,0.880511215,8.42,31648.55,20459.25
2016/5/31 18:00,-0.03,0.91,18.46,43.76,888.92,0.910494371,7.66,25960.99,17108.88
2016/5/31 18:15,0.03,1,18.44,43.6,888.89,1.000449899,5.84,13044.99,7929.84
2016/5/31 18:30,0.03,1.13,18.39,43.47,888.6,1.13039816,4.34,5443.92,3317.97
2016/5/31 18:45,0.01,1.28,18.34,43.3,888.47,1.280039062,3.42,2979.92,1382.69
2016/5/31 19:00,0.11,1.49,18.29,43.06,888.48,1.494054885,2.5,1612.14,353.37
2016/5/31 19:15,0.24,1.64,18.25,42.75,888.44,1.657467948,1.61,656.55,-116.36
2016/5/31 19:30,0.34,1.79,18.23,42.37,888.4,1.822004391,3,2377.67,631.36
2016/5/31 19:45,0.46,1.89,18.23,41.98,888.33,1.945173514,3.95,3971.41,2190.27
2016/5/31 20:00,0.53,1.95,18.21,41.69,888.26,2.020742438,4.16,4615.1,2776.08
2016/5/31 20:15,0.54,2.07,18.18,41.48,888.17,2.139275578,4.25,4733.14,2914.53
2016/5/31 20:30,0.43,2.24,18.14,41.32,888.04,2.280898946,4.6,5832.6,3626.18
2016/5/31 20:45,0.26,2.46,18.11,41.17,887.96,2.47370168,4.46,5472.87,3302.98
2016/5/31 21:00,0.17,2.65,18.09,40.98,887.88,2.655447232,4.31,5101.19,2907.57
2016/5/31 21:15,0.16,2.82,18.09,40.72,887.81,2.82453536,3.58,3212.48,1532.26
2016/5/31 21:30,0.19,2.95,18.11,40.34,887.74,2.956112312,4.19,4526.03,2631.13
2016/5/31 21:45,0.27,3,18.15,39.85,887.7,3.012125495,4.15,4378.01,2582.73
2016/5/31 22:00,0.42,2.97,18.21,39.29,887.8,2.999549966,4.04,4310.96,2551.86
2016/5/31 22:15,0.56,2.91,18.25,38.77,887.89,2.963393325,3.86,3838.02,2193.88
2016/5/31 22:30,0.66,2.87,18.27,38.34,887.93,2.944910865,3.48,3054.6,1568.26
2016/5/31 22:45,0.68,2.85,18.27,38,887.99,2.93,2.99,2251.85,784.55
2016/5/31 23:00,0.64,2.84,18.24,37.77,887.96,2.911219676,3.04,2357.39,839.03
2016/5/31 23:15,0.55,2.87,18.17,37.78,887.97,2.92222518,2.66,1785.23,399.41
2016/5/31 23:30,0.5,2.85,18.15,37.84,887.95,2.893527259,2.71,1787.55,249.38
2016/5/31 23:45,0.46,2.81,18.12,38.15,887.94,2.847402325,2.55,1585.42,138.33
2016/6/1 0:00,0.51,2.7,18.2,38.3,887.94,2.74774453,3.19,2515.6,612.56
2016/6/1 0:15,0.54,2.55,18.26,38.96,887.91,2.606549443,3.42,2977.5,1068.72
2016/6/1 0:30,0.72,2.19,18.44,39.44,887.88,2.305319934,2.85,2067.53,493.93
2016/6/1 0:45,1.06,1.6,18.72,39.1,887.9,1.919270695,2.54,1638.67,247.51
2016/6/1 1:00,1.31,1.34,18.98,38.34,888.14,1.873953041,2.89,2151.03,608
2016/6/1 1:15,1.46,1.15,19.25,37.6,888.28,1.858520917,2.85,2136.73,573.67
2016/6/1 1:30,1.63,1.07,19.54,36.81,888.35,1.949820505,3.02,2390.94,663.4
2016/6/1 1:45,1.89,0.98,19.84,35.94,888.35,2.128966886,4.05,4504.25,2251.74
2016/6/1 2:00,2.11,0.78,20.09,34.97,888.35,2.249555512,4.92,7574.57,4115.77
2016/6/1 2:15,2.23,0.51,20.33,33.92,888.34,2.287575135,3.96,4627.67,2327.64
2016/6/1 2:30,2.24,0.2,20.52,33.15,888.3,2.248910847,3.15,2586.65,1048.02
2016/6/1 2:45,2.19,-0.09,20.67,32.67,888.28,2.191848535,3,2264.55,677.15
2016/6/1 3:00,2.14,-0.36,20.81,32.31,888.28,2.170069123,3.02,2413.87,689.52
2016/6/1 3:15,2.1,-0.54,20.95,31.84,888.27,2.16831732,2.99,2268.1,661.81
2016/6/1 3:30,2.08,-0.66,21.09,31.21,888.27,2.182200724,2.99,2240.9,599.07
2016/6/1 3:45,2.13,-0.75,21.23,30.6,888.28,2.258185112,2.64,1802.54,262.1
2016/6/1 4:00,2.18,-0.85,21.35,30.09,888.25,2.339850423,2.31,1337.32,63.21
2016/6/1 4:15,2.28,-0.97,21.47,29.57,888.21,2.477761086,2.64,1763.29,283.4
2016/6/1 4:30,2.48,-1.16,21.58,29.23,888.18,2.737882393,2.82,2085.99,526.22
2016/6/1 4:45,2.67,-1.37,21.69,29.07,888.15,3.000966511,3.15,2674.27,895.09
2016/6/1 5:00,2.83,-1.58,21.78,28.92,888.13,3.241188054,2.88,2178.65,709.86
2016/6/1 5:15,3.01,-1.8,21.87,28.64,888.1,3.50714984,3.53,3321.62,1365.08
2016/6/1 5:30,3.23,-2.13,21.96,28.45,888.08,3.869082579,3.48,3245.07,1393.43
2016/6/1 5:45,3.34,-2.44,22.03,28.44,888.06,4.136326873,3.17,2496.2,905.54
2016/6/1 6:00,3.35,-2.71,22.08,28.51,888.04,4.308897771,3.67,3594.44,1721.69
2016/6/1 6:15,3.29,-2.91,22.14,28.55,888.09,4.392288697,4.82,6981.54,3983.56
2016/6/1 6:30,3.21,-3.07,22.21,28.5,888.25,4.441733896,4.84,7147.35,4136.63
2016/6/1 6:45,3.12,-3.29,22.27,28.38,888.2,4.534148211,4.48,5669.11,3253.45
2016/6/1 7:00,3.07,-3.5,22.33,28.18,888.13,4.655630999,4.2,4927.69,2675.94
2016/6/1 7:15,2.97,-3.63,22.38,27.95,888.05,4.690181233,3.6,3507.43,1476.03
2016/6/1 7:30,2.62,-3.77,22.44,27.77,887.93,4.591002069,3.36,3069.05,1037.51
2016/6/1 7:45,2.74,-3.79,22.51,27.69,887.86,4.676718935,3.19,2756,897.44
2016/6/1 8:00,3.17,-3.63,22.58,27.73,887.79,4.819315304,3.18,2702.81,934.76
2016/6/1 8:15,3.5,-3.63,22.6,27.91,887.7,5.042509296,3.31,2950.87,1193.56
2016/6/1 8:30,3.63,-3.46,22.63,28.04,887.65,5.014828013,3.42,3127.26,1354.86
2016/6/1 8:45,3.54,-3.27,22.67,28.09,887.6,4.819180428,3.43,3152.84,1395.04
2016/6/1 9:00,3.4,-3.16,22.71,28.13,887.55,4.641723818,3.51,3355.97,1556.13
2016/6/1 9:15,3.39,-3.06,22.74,28.2,887.54,4.566804134,3.59,3595.88,1705.48
2016/6/1 9:30,3.5,-3.09,22.77,28.29,887.51,4.66884354,3.63,3591.43,1712.61
2016/6/1 9:45,3.57,-3.27,22.78,28.44,887.48,4.841260167,3.67,3598.69,1666.82
2016/6/1 10:00,3.56,-3.33,22.78,28.62,887.46,4.874679477,3.48,3145.22,1320.61
2016/6/1 10:15,3.44,-3.31,22.78,28.81,887.46,4.773855884,3.14,2488.26,808.22
2016/6/1 10:30,3.27,-3.29,22.78,28.99,887.46,4.638642043,3.06,2379.99,720.99
2016/6/1 10:45,3.08,-3.32,22.78,29.21,887.46,4.528664262,3.11,2433.83,793.18
2016/6/1 11:00,2.91,-3.31,22.77,29.44,887.49,4.407289416,2.87,2078.16,506.65
2016/6/1 11:15,2.74,-3.26,22.76,29.71,887.52,4.258544352,2.4,1450.38,90.22
2016/6/1 11:30,2.56,-3.17,22.74,29.99,887.54,4.074616546,2.55,1659.23,124.17
2016/6/1 11:45,2.35,-3.07,22.69,30.3,887.56,3.866186752,2.48,1593.95,171.8
2016/6/1 12:00,2.14,-2.96,22.66,30.6,887.58,3.652560746,2.34,1424.82,86.25
2016/6/1 12:15,1.95,-2.88,22.6,31,887.66,3.478059804,2.53,1690.23,213.05
2016/6/1 12:30,1.74,-2.83,22.54,31.51,887.85,3.322122815,2.63,1868.1,358.91
2016/6/1 12:45,1.28,-2.48,22.38,33.14,887.9,2.790842167,2.5,1626.72,231.09
2016/6/1 13:00,0.78,-2.01,22.19,34.72,887.98,2.156038033,2.43,1525.34,108.18
2016/6/1 13:15,0.34,-1.62,22.05,35.32,888.04,1.655294536,2.42,1580.95,108.29
2016/6/1 13:30,-0.12,-1.22,21.92,35.44,888.07,1.225887434,2.63,1907.71,399.02
2016/6/1 13:45,-0.57,-0.78,21.8,35.41,888.1,0.966074531,3.29,3242.56,1362.09
2016/6/1 14:00,-0.97,-0.36,21.67,35.29,888.13,1.034649699,4.18,5709.12,2995.72
2016/6/1 14:15,-1.28,0.02,21.57,35,888.16,1.28015624,4.05,5483.96,2875.13
2016/6/1 14:30,-1.47,0.28,21.51,34.56,888.19,1.496429083,3.81,4586.29,2294.04
2016/6/1 14:45,-1.59,0.39,21.47,34.09,888.23,1.637131638,4.08,5632.02,2880.9
2016/6/1 15:00,-1.68,0.45,21.44,33.7,888.22,1.739223965,4.88,9064.32,4749.39
2016/6/1 15:15,-1.75,0.57,21.42,33.38,888.22,1.840489065,4.15,5796.48,3020.12
2016/6/1 15:30,-1.77,0.76,21.39,33.16,888.23,1.926265818,4.78,8625.23,4480.45
2016/6/1 15:45,-1.78,1.02,21.37,33.01,888.22,2.05153601,4.92,8986.12,4903.83
2016/6/1 16:00,-0.89,1.13,20.78,35.6,887.59,1.438401891,4.72,8628.57,4617.05
2016/6/1 16:15,-0.86,1.26,20.77,35.33,887.54,1.525516306,5.28,10935.6,6056.84
2016/6/1 16:30,-0.79,1.34,20.75,35.12,887.48,1.555538492,4.8,8088.97,4452.77
2016/6/1 16:45,-0.74,1.45,20.74,34.99,887.53,1.627912774,5.29,10642.53,5836.08
2016/6/1 17:00,-0.71,1.57,20.75,34.83,887.52,1.72307864,4.62,7562.89,4138.85
2016/6/1 17:15,-0.68,1.67,20.76,34.72,887.52,1.803136157,4.31,6312.17,3263.94
2016/6/1 17:30,-0.61,1.77,20.76,34.68,887.52,1.872164523,5.03,9036.3,4991.06
2016/6/1 17:45,-0.53,1.89,20.76,34.7,887.5,1.962906009,4.29,5817.63,3074.89
2016/6/1 18:00,-0.47,2.05,20.73,34.82,887.47,2.103188056,4.11,5912.75,3003.21
2016/6/1 18:15,-0.42,2.26,20.69,35.03,887.39,2.298695282,4.36,6439.65,3342.47
2016/6/1 18:30,-0.38,2.52,20.63,35.32,887.18,2.548489749,4.68,7625.7,3883.28
2016/6/1 18:45,-0.32,2.73,20.57,35.69,887,2.748690597,4.6,7300.17,3809.66
2016/6/1 19:00,-0.23,2.88,20.51,36.14,886.88,2.889169431,4.69,7673.08,4024.01
2016/6/1 19:15,-0.17,2.98,20.44,36.62,886.82,2.984845055,4.24,6181.98,3197.19
2016/6/1 19:30,-0.12,3.07,20.36,37.13,886.7,3.072344382,4.83,8435.48,4181.29
2016/6/1 19:45,-0.11,3.12,20.3,37.6,886.61,3.1219385,5.3,10185.43,5393.28
2016/6/1 20:00,-0.06,3.14,20.25,38,886.51,3.140573196,5.15,8991.2,4875.26
2016/6/1 20:15,0.14,3.3,20.21,38.32,886.48,3.302968362,5,8168.86,4482.94
2016/6/1 20:30,0.3,3.48,20.16,38.53,886.45,3.492907099,5.21,8875.27,4866.27
2016/6/1 20:45,0.47,3.8,20.11,38.24,886.42,3.828955471,5.05,7901.75,4372.32
2016/6/1 21:00,0.91,3.97,20.16,37.13,886.38,4.072959612,4.39,5307.73,2923.17
2016/6/1 21:15,1.32,4.17,20.13,36.16,886.33,4.373934156,4.03,4403.65,2266.86
2016/6/1 21:30,1.37,4.41,19.99,35.67,886.24,4.617899956,3.95,4028.54,1980.32
2016/6/1 21:45,1.28,4.59,19.9,35.29,886.15,4.765133786,3.46,2999.39,1192.1
2016/6/1 22:00,1.08,4.7,19.87,34.92,886.2,4.822488984,2.86,2042.11,520.84
2016/6/1 22:15,0.88,4.83,19.86,34.55,886.25,4.909511177,2.4,1480.76,276.29
2016/6/1 22:30,0.83,5,19.85,34.2,886.26,5.068421845,2.08,1036.53,6.15
2016/6/1 22:45,0.88,5.11,19.87,33.82,886.28,5.185219378,1.84,750.18,-66.26
2016/6/1 23:00,0.87,5.2,19.89,33.62,886.29,5.272276548,1.74,600.91,-75.71
2016/6/1 23:15,0.74,5.36,19.84,33.85,886.29,5.41084097,1.71,586.53,-74.14
2016/6/1 23:30,0.68,5.54,19.88,34.2,886.29,5.581576838,1.7,569.03,-65.46
2016/6/1 23:45,0.75,5.42,20.03,34.47,886.3,5.471645091,1.84,729.41,-46.79
2016/6/2 0:00,0.82,5.15,20.28,34.53,886.33,5.214872961,2.34,1346.83,136.81
2016/6/2 0:15,0.71,4.69,20.57,34.57,886.3,4.743437572,2.54,1598.52,277.86
2016/6/2 0:30,0.52,4.24,20.86,34.69,886.14,4.271767784,2.27,1233.01,31.94
2016/6/2 0:45,0.7,3.65,21.24,34.45,886.13,3.716517187,2.5,1588.68,287.58
2016/6/2 1:00,1.62,3.14,21.69,33.45,886.23,3.53327044,2.97,2173.24,539.88
2016/6/2 1:15,2.52,2.8,21.99,32.98,886.3,3.767014733,2.87,1993.77,384.72
2016/6/2 1:30,3.16,2.23,22.18,32.63,886.29,3.867622008,2.39,1376.14,64.34
2016/6/2 1:45,3.63,1.38,22.38,32.03,886.3,3.883464948,1.9,831.15,-49.38
2016/6/2 2:00,3.86,0.64,22.58,31.55,886.25,3.912697279,2.03,1008.95,51.32
2016/6/2 2:15,4.07,0.19,22.8,30.82,886.22,4.074432476,2.15,1163.3,166.64
2016/6/2 2:30,4.18,0.01,23.01,30.07,886.21,4.180011962,1.98,961.01,95.45
2016/6/2 2:45,4.18,0.03,23.2,29.24,886.21,4.180107654,1.87,818.79,-13.09
2016/6/2 3:00,4.12,0.09,23.35,28.42,886.23,4.120982892,1.41,358.9,-73.87
2016/6/2 3:15,4.01,0.04,23.47,27.71,886.26,4.010199496,0.99,174.83,-78.54
2016/6/2 3:30,3.94,-0.16,23.58,27.25,886.29,3.943247393,0.95,212.34,-70.23
2016/6/2 3:45,3.92,-0.41,23.67,27.09,886.28,3.941383006,1.09,297.6,-52.72
2016/6/2 4:00,4.04,-0.86,23.73,27.24,886.25,4.130520548,1.04,217.48,-65.34
2016/6/2 4:15,3.91,-1.39,23.74,27.71,886.25,4.149722882,1.51,494.93,-65.7
2016/6/2 4:30,4.14,-2.39,23.72,28.52,886.17,4.780345176,2.02,953.58,-74.07
2016/6/2 4:45,4.94,-3.98,23.38,31.18,886.23,6.343815886,2.12,1117.27,-33.09
2016/6/2 5:00,5.13,-3.61,23.11,32.99,886.33,6.272878127,1.91,936.74,-62.47
2016/6/2 5:15,5.32,-3.41,22.86,34.2,886.43,6.319058474,1.65,629.02,-41.99
